WAIC,pWAIC,dWAIC,weight,SE,dSE
432.63758991112843,5.411099830244571,0,0.5188090414855016,36.648170909618536,NA
432.78813328215,5.298653609516513,0.15054337102156978,0.4811909585144984,35.73334796139254,2.438445528898301
